$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:Texas State Open Championship 2022
$INFO Match date:04/22/2022
$INFO Club Name:Generation Practical Shooters
$INFO Club Code:IPSC100
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A Texas State Open Championship 2022,Generation Practical Shooters,04/22/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 114,Ty88026,Rolan,Ocampo,No,No,No,No,M,Limited,1013.0188,4,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 115,FY84373,Brian,Levy,No,No,No,No,M,Limited,1008.1232,5,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 116,A105300,Olayemi,Bakare,No,No,No,No,A,Limited,988.7509,6,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 117,L4497,Bill,Baker,No,No,No,No,M,Limited,971.3931,7,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 118,FY86145,Jonathan,Warrender,No,No,No,No,B,Limited,902.3193,8,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 119,TY87616,Mitch,Barlow,No,No,No,No,M,Limited,900.7498,9,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 120,FY46389,Don,Sanders,No,No,No,No,A,Limited,894.4147,10,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 121,A95361,Edwin,Castillo,No,No,No,No,C,Limited,880.3848,11,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 122,A48726,Jerry,McClain,No,No,No,No,B,Limited,862.7198,12,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 123,FY34763,Matt,Lem,No,No,No,No,M,Limited,825.3300,13,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 124,TY64872,Omar,Ramirez,No,No,No,No,C,Limited,808.4135,14,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,Yes,No
E 125,A120450,Sean,Jennings,No,No,No,No,A,Limited,773.7857,15,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 126,TY73740,Charles,Davis,No,No,No,No,B,Limited,773.6474,16,Major,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
