$PRACTISCORE 1.682 RESULTS
$INFO Region:USPSA
$INFO PLATFORM IOS
$INFO PractiScore_Product: PractiScore (iOS)
$INFO PractiScore_Version:1.682
$INFO Match name:2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop
$INFO Match date:06/24/2022
$INFO Club Name:Eastern Nebraska Gun Club
$INFO Club Code:GP14
$INFO Multigun:0
$INFO Scoring:0
$INFO Classifiers:0
$INFO Match Level: Level II
Z 3.0
A 2022 Cornhusker Classic USPSA by Ben Stoeger Pro Shop,Eastern Nebraska Gun Club,06/24/2022
D Comp,USPSA,FirstName,LastName,DQPistol,DQRifle,DQShotgun,Reentry,Class,Division,Match Points,Place Overall,Power Factor,Shotgun Division,Shotgun Power Factor,Shotgun Place Overall,Shotgun Entered,Shotgun Match Points,Rifle Division,Rifle Power Factor,Rifle Place Overall,Rifle Entered,Rifle Match Points,Aggregate,Aggregate Division,Aggregate Pistol Percent,Aggregate Pistol Points,Aggregate Place,Aggregate Rifle Percent,Aggregate Rifle Points,Aggregate Shotgun Percent,Aggregate Shotgun Points,Aggregate Total,Female,Age,Law,Military
E 41,A117332,Ethan,Rolland,No,No,No,No,C,Carry Optics,670.8802,41,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Junior,No,No
E 42,A138811,Eric,Gross,No,No,No,No,B,Carry Optics,670.3665,42,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 43,A139559,Michael,Curtis,No,No,No,No,C,Carry Optics,665.1084,43,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 44,TY96769,Bill,Steen,No,No,No,No,C,Carry Optics,662.7329,44,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 45,TY96505,Tony,Rath,No,No,No,No,B,Carry Optics,649.5294,45,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 46,A136397,Jim,Mertz,No,No,No,No,C,Carry Optics,640.6894,46,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 47,TY132187,Kurt,Maier,No,No,No,No,U,Carry Optics,627.3323,47,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 48,TY101880,Joey,Betelak,No,No,No,No,C,Carry Optics,624.1389,48,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 49,TY54718,Scott,Arnburg,No,No,No,No,A,Carry Optics,623.8464,49,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 50,A142655,Justin,Candy,No,No,No,No,U,Carry Optics,599.0096,50,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 51,TY116701,Jack,Schoening,No,No,No,No,C,Carry Optics,590.8775,51,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 52,A141614,Will,Philips,No,No,No,No,U,Carry Optics,590.0110,52,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 53,TY90617,Bryan,Zent,No,No,No,No,C,Carry Optics,578.8667,53,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 54,A138521,Joshua,Balch,No,No,No,No,C,Carry Optics,574.7409,54,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 55,TY113179,Russell,Singleton,No,No,No,No,C,Carry Optics,555.8383,55,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 56,A115733,Jarrod,Hoover,No,No,No,No,C,Carry Optics,552.3056,56,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 57,A140806,Elijah,Gromling,No,No,No,No,C,Carry Optics,514.3419,57,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 58,TY109253,Todd,Reznicek,No,No,No,No,C,Carry Optics,501.6549,58,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
E 59,A117703,Jon,Dixon,No,No,No,No,D,Carry Optics,496.5827,59,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 60,TY100802,Byron,Thompson,No,No,No,No,C,Carry Optics,496.1700,60,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 61,A130667,Denise,DeHaemers,No,No,No,No,D,Carry Optics,459.8433,61,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 62,TY48539,Terry,Begley,No,No,No,No,C,Carry Optics,400.0261,62,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,Senior,No,No
E 63,TY116033,James,House,No,No,No,No,U,Carry Optics,379.1810,63,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,Yes
E 64,A137120,Brianna,Fowler,No,No,No,No,D,Carry Optics,293.5677,64,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,Yes,,No,No
E 65,A105669,Caleb,Diedrichs,Yes,No,No,No,C,Carry Optics,,65,Minor,Open,Major,,No,,Open,Minor,,No,,No,,,,,,,,,,No,,No,No
